step,actor/distillation/loss,actor/distillation/abs_loss,actor/grad_norm,actor/lr,perf/mfu/actor,timing_s/gen,timing_s/update_actor,timing_s/update_weights,timing_s/step,perf/total_num_tokens,perf/throughput,response_length/mean,response_length/max,response_length/clip_ratio,training/num_turns/mean,training/off_policy/trajectory_staleness/mean,training/off_policy/trajectory_staleness/max
123,0.05250028497539461,0.05934832120935122,0.2612553536891937,1e-06,0.15080910523477892,564.6730389920995,82.6657441270072,9.018548294901848,656.4398936878424,934615,177.97040692282303,26913.90625,30609,0.03125,30.84375,0.15625,1
124,0.05167071567848325,0.05960774241248146,0.25227120518684387,1e-06,0.15025641215403712,154.2432541931048,85.64111041510478,6.6165119430515915,246.59269245690666,963224,488.26669922930114,27823.9375,30588,0.03125,30.65625,0.09375,1
125,0.05134145310148597,0.05879256377617518,0.2761068344116211,1e-06,0.1522466017886318,188.2691725511104,77.26819888781756,4.256793907145038,269.89569446095265,885950,410.3205507638134,25396.09375,30596,0.03125,29.6875,0.1875,1
126,0.047455649328185245,0.05498018463452657,0.24735522270202637,1e-06,0.1498928406120619,162.24323657806963,82.74039070098661,4.541877924930304,249.6017778920941,930062,465.77292430288554,26778,30572,0.03125,29.71875,0.125,1
127,0.0463082836358808,0.056629999016877264,0.2616640329360962,1e-06,0.10337437058870251,436.5527733939234,118.93416922702454,3.946761359926313,559.5194534219336,923155,206.23836096183257,26579.34375,30575,0.03125,35.46875,0.09375,1
128,0.05065686063608155,0.056334140400091805,0.2661466598510742,1e-06,0.15291354487582304,176.21112130396068,81.78655804693699,4.414234013995156,318.1511827709619,937359,368.28363792175804,26983.03125,30582,0.03125,32,0.3125,1
129,0.045374848537903745,0.053739685856271535,0.2461165338754654,1e-06,0.1495989738119188,326.43131107394584,89.1722840978764,4.750939358025789,420.76645253784955,996463,296.0261547676393,28863.40625,30609,0.03125,32.25,0,0
130,0.05495598893321585,0.0648417891934514,0.2817504405975342,1e-06,0.15067180475206837,182.2678402280435,89.1353312251158,7.108325308887288,278.5920430480037,1003274,450.15373959690214,29058.5,30570,0.03125,31.40625,0.15625,1
131,0.050252756220288575,0.0589725625468418,0.28341084718704224,1e-06,0.1505564203868858,156.23396475194022,82.12531568109989,5.923436512006447,244.3744250559248,928376,474.87375151242924,26700.09375,30578,0.03125,32.21875,0.09375,1
132,0.056805781670846045,0.06509035229682922,0.2935672104358673,1e-06,0.14974582777153003,190.28295136685483,75.45297137205489,6.798581829993054,272.6204061359167,852761,391.0020035215423,24344.875,30548,0.03125,34.125,0.15625,1
133,0.050782986683771014,0.05815522167831659,0.26598307490348816,1e-06,0.15082833924040034,222.34759852313437,80.32455152692273,3.407363072037697,306.1646979500074,909149,371.1846132520363,26146.6875,30564,0.03125,31.0625,0.125,1
134,0.051908490364439785,0.05644138014564912,0.2558268904685974,1e-06,0.1514251980090334,322.40673303208314,83.31955092796125,9.1924355099909,415.0043401469011,945337,284.73708240779314,27287.34375,30603,0.03125,33.8125,0,0
135,0.05582321295514703,0.06192833613604307,0.2870922088623047,1e-06,0.15242297658529336,438.55913663702086,76.7989894549828,4.7234206579159945,520.1709609141108,881504,211.83035632431998,25263.09375,30581,0.03125,33.375,0.15625,1
136,0.05841575638623908,0.06696757982717827,0.29596975445747375,1e-06,0.14898572929446455,170.27138868789189,83.25538133806549,4.5475357989780605,258.1540318930056,931098,450.84420780318396,26816.65625,30563,0.03125,34.25,0.09375,1
137,0.05813582974951714,0.06567067885771394,0.2995314598083496,1e-06,0.15063941713703657,216.30280457995832,83.6463823360391,8.707925277063623,308.7463014118839,945959,382.983940080484,27291.4375,30587,0.03125,35.03125,0.09375,1
138,0.05808328170678578,0.06395134137710556,0.28416702151298523,1e-06,0.15108696249252043,348.4367251591757,84.47031216905452,5.837151777930558,438.834613770945,956148,272.3543135601061,27600.0625,30581,0.03125,33.40625,0,0
139,0.05943189392564818,0.07142111100256443,0.30211442708969116,1e-06,0.14993376042093476,234.36601556418464,84.48529083002359,8.416051079984754,327.35984459798783,949785,362.66856475875096,27380.96875,30572,0.03125,30.9375,0.15625,1
140,0.056299562042113394,0.06358147983749708,0.3494752049446106,1e-06,0.1510102822284876,516.6479531750083,79.46445149206556,4.988945171935484,601.1898668631911,901435,187.4272691719232,25872.9375,30593,0.03125,34.3125,0,0
141,0.07045052340254188,0.07586076122242957,0.3622780740261078,1e-06,0.15024190583242542,200.281861865893,83.7756970289629,4.416504194959998,288.5580485940445,944604,409.1914974311236,27250.46875,30571,0.03125,39.125,0,0
142,0.055775960674509406,0.06336232693865895,0.2999946177005768,1e-06,0.15004601960015004,464.56668998720124,77.8499698669184,6.939574609976262,549.4420720660128,878664,199.89914421188354,25190.875,30587,0.03125,29.78125,0.28125,1
143,0.05437812540913001,0.06094883108744398,0.28478774428367615,1e-06,0.15091220706057526,194.28775089303963,87.07927289302461,5.943586494075134,287.40352658508345,983014,427.540856787724,28447.65625,30575,0.03125,33.53125,0.0625,1
144,0.057244972442276776,0.06069672293961048,0.31133368611335754,1e-06,0.15100858424091748,184.89745066291653,83.28916970221326,5.255982473026961,273.5655642161146,941916,430.38859930114137,27151.5,30574,0.03125,33.9375,0.09375,1
145,0.060511204006616026,0.06992975698085502,0.2955035865306854,1e-06,0.14944951646207125,178.2577600381337,82.81271328986622,4.058768423972651,265.2079263429623,929309,438.00962739620087,26775.78125,30587,0.03125,34.96875,0.09375,1
146,0.06198232219321653,0.06812154681732258,0.27941444516181946,1e-06,0.15064288841766085,326.4308703080751,80.01993963401765,5.823780388105661,412.3635259331204,906170,274.68784913428794,26044.9375,30575,0.03125,33.96875,0.15625,1
147,0.061004626913927495,0.06653893236070871,0.31573978066444397,1e-06,0.15171843190248374,274.3594021559693,80.96620088117197,6.369689915096387,361.78466018498875,920948,318.19618869726895,26520.59375,30578,0.03125,36.9375,0,0
148,0.060552333772648126,0.07060461468063295,0.3128472566604614,1e-06,0.148715535384334,218.30649631400593,82.26860233186744,7.733197811990976,308.3867608299479,919294,372.62218939212244,26460.4375,30603,0.03125,33.71875,0.125,1
149,0.06105393776670098,0.07040246709948406,0.31519877910614014,1e-06,0.14967210418541266,378.4604858281091,82.31092603714205,3.7596162068657577,464.6140633269679,924674,248.77475548702589,26609.90625,30567,0.03125,32.96875,0,0
150,0.05978616722859442,0.06778547738989195,0.3309592008590698,1e-06,0.15023761922723275,186.25921073183417,79.38290832703933,4.256086755078286,269.97276041586883,896974,415.3076400274105,25713.84375,30578,0.03125,30.21875,0.15625,1
151,0.05106396076735109,0.0605899968650192,0.2779267430305481,1e-06,0.14931115050968072,208.2916370520834,81.93701962102205,9.684245540061966,299.99105215701275,918852,382.86641942868715,26437.5,30538,0.03125,32.3125,0.15625,1
152,0.058146448456682265,0.06481096943219503,0.28913232684135437,1e-06,0.15150193765887526,160.24317488190718,81.60406388691626,8.023664123145863,249.9472533450462,927686,463.9408853191876,26682.6875,30548,0.03125,33.625,0.125,1
153,0.06345092656556517,0.071470863252346,0.3452049493789673,1e-06,0.14936118070807236,196.26820188295096,74.36850135494024,6.084124283166602,276.78874886385165,837638,378.2839816639467,23903.71875,30609,0.03125,28.4375,0.25,1
154,0.061670126277022064,0.06772133968770504,0.31843817234039307,1e-06,0.14998650368925362,426.5376372409519,79.7750299051404,7.11809642217122,513.5068755568936,899502,218.9605540881264,25812.96875,30623,0.03125,35.25,0.09375,1
155,0.05626142560504377,0.06590090312861971,0.2909037172794342,1e-06,0.15119067642736891,146.22969418903813,75.83697235910222,6.691698050126433,228.8318467179779,861689,470.69988965630193,24654.3125,30584,0.03125,27.09375,0.1875,1
156,0.062906289473176,0.06934861658761898,0.32444268465042114,1e-06,0.15096480508805493,204.2764150921721,83.38153075613081,6.433952119899914,294.1696503129788,943495,400.9144888825964,27213.4375,30594,0.03125,34.3125,0.15625,1
157,0.049259517807513475,0.0573070622922387,0.2433518022298813,1e-06,0.15213384823138268,176.24980116798542,87.75648791203275,4.254696991061792,268.3382485450711,997967,464.88294410644636,28880.875,30593,0.03125,35.03125,0.0625,1
158,0.06046491221059114,0.06684139417484403,0.32435154914855957,1e-06,0.1487242484057297,190.27605198300444,75.61722988309339,4.727294090902433,270.6976153620053,847987,391.57483843456777,24206.15625,30583,0.03125,31.96875,0.28125,1
159,0.056378081324510276,0.06422950641717762,0.2960575520992279,1e-06,0.14918949353039032,190.61631675902754,86.76579369208775,3.9371477279346436,281.4019105550833,968707,430.30402587226723,27996,30572,0.03125,33.65625,0.125,1
160,0.05361366382567212,0.06070257294923067,0.28400692343711853,1e-06,0.15113386193691608,192.4897582901176,80.09788150689565,5.039117309963331,277.7476466668304,909747,409.430561751653,26164.40625,30564,0.03125,31.96875,0.125,1
161,0.06318816635757685,0.07060574144124984,0.32237759232521057,1e-06,0.14884139029090096,418.52892715903,78.06599192181602,2.865062224911526,499.5513488370925,875662,219.1121098057429,25103.34375,30576,0.03125,35.46875,0.1875,1
162,0.06569913530256599,0.07093600655595461,0.3275403082370758,1e-06,0.15039076388156644,228.3538146908395,77.31605404498987,5.147527797147632,310.8980419500731,875032,351.8163038722679,25085.84375,30581,0.03125,30.875,0.0625,1
163,0.073030791914789,0.08127674854432161,0.37042927742004395,1e-06,0.150945842912669,150.23302352102473,68.71231136796996,11.025174149079248,230.0503960920032,785276,426.6869419374676,22257.21875,30564,0.03125,29.15625,0.40625,1
164,0.07063381763873622,0.07471766821773988,0.35012921690940857,1e-06,0.1506510264759146,198.30035479203798,76.58201821497642,5.330146873835474,280.3015784758609,868691,387.39123621935397,24840.15625,30583,0.03125,33.40625,0.15625,1
165,0.06124498508870602,0.06784174498170614,0.3403661549091339,1e-06,0.15050267268841816,194.27615070296451,75.9781522389967,4.736713215010241,275.07275341590866,859473,390.5662180854391,24565,30608,0.03125,30.53125,0.28125,1
166,0.06279641878791153,0.07107646819204091,0.33167216181755066,1e-06,0.1496541024709454,170.2770304379519,77.20962258591317,6.643884630873799,254.22380396793596,871049,428.2884737801054,24947.71875,30577,0.03125,33.78125,0.1875,1
167,0.06613311788532883,0.07088367095483201,0.34863924980163574,1e-06,0.1525751674499406,216.29245333606377,75.67621860187501,4.273274264065549,296.3300345169846,869232,366.66549908484666,24888.84375,30561,0.03125,31.34375,0.25,1
168,0.05443051384645514,0.06604764324923357,0.29859447479248047,1e-06,0.14896263265136162,320.4022099499125,79.5925577650778,7.29601098713465,407.3644389740657,890693,273.30963223102566,25563.84375,30573,0.03125,27.21875,0,0
169,0.06540424982085824,0.07069205231964588,0.31017911434173584,1e-06,0.152184442884476,210.30370465107262,78.33194670290686,4.9863055110909045,293.713045621058,895805,381.2415780280609,25711.78125,30593,0.03125,33.90625,0.125,1
170,0.059276290936395526,0.06549414390077193,0.5200057029724121,1e-06,0.15060350007067932,164.2755608370062,79.58321429113857,3.8841026411391795,247.83672365010716,900856,454.3596216958435,25860.46875,30581,0.03125,29.78125,0.21875,1
171,0.054869688232429326,0.06064794225884335,0.2810520529747009,1e-06,0.14982714848096282,186.2895971830003,78.55937738995999,5.576393830822781,270.5266022339929,884154,408.5337600344605,25347.4375,30574,0.03125,28.25,0.1875,1
172,0.05841897177742794,0.06445252746343613,0.29682275652885437,1e-06,0.15089569253988708,156.23152724606916,79.35511023597792,4.818473649211228,240.4890811308287,900942,468.2863332940039,25866.6875,30604,0.03125,30.78125,0.15625,1
173,0.06960172427352518,0.07485137234574982,0.3508157730102539,1e-06,0.1492975381751962,192.2764672958292,73.89122621202841,5.559869549004361,271.80337604298256,832583,382.89765386704426,23727.84375,30571,0.03125,33.65625,0.28125,1
174,0.060327432642225176,0.06665185621629159,0.3147366940975189,1e-06,0.14955749660844686,192.27143700793386,84.2398110658396,4.379589154850692,280.97702506300993,942693,419.3817091400081,27159.84375,30609,0.03125,30.1875,0.15625,1
175,0.06052565423306078,0.06592022408066052,0.31061995029449463,1e-06,0.15273141713395838,158.25842542690225,77.10481965797953,4.4017317378893495,239.85099005210213,884833,461.13682906196794,25356.4375,30588,0.03125,32.375,0.21875,1
176,0.06130998642765917,0.06958903347452482,0.34292638301849365,1e-06,0.15024300662296403,354.6342997380998,79.74110638396814,3.7944013059604913,438.28450230602175,900116,256.7156707755079,25871.6875,30570,0.03125,30.5,0.1875,1
177,0.061138553894124925,0.06618032443026702,0.3389907777309418,1e-06,0.1516447550675297,196.27188469516113,80.3063282368239,4.99652969208546,281.6605843179859,913564,405.4365657037652,26265.90625,30583,0.03125,31,0,0
178,0.06450805149506778,0.06944219422127519,0.3868659734725952,1e-06,0.1503389803661437,204.28151250514202,73.00028485804796,7.104620781028643,284.46401370712556,827542,363.6409001333333,23582.375,30584,0.03125,29.59375,0.28125,1
179,0.06925299303838983,0.07282733904818693,0.3259323835372925,1e-06,0.14927533370413767,158.23702497896738,80.88353713601828,5.641491451999173,244.83850664296187,906381,462.7443066593171,26030.875,30581,0.03125,34.53125,0.15625,1
180,0.05474571121158078,0.062319073418620974,0.27355146408081055,1e-06,0.1290313768242565,228.35636323085055,99.52507822494954,6.298630628036335,334.275227015838,961452,359.52858688599673,27752.84375,30573,0.03125,30.96875,0.125,1
181,0.06626785086700693,0.07224424685617643,0.3770330548286438,1e-06,0.1502150039822039,278.5946673229337,71.83625351404771,6.587260965956375,357.1014659469947,814499,285.107692655376,23159.96875,30581,0.03125,30.46875,0,0
182,0.06310340214986354,0.06630855392930764,0.31866008043289185,1e-06,0.15020701901774547,232.31635027797893,76.58473480306566,3.590039870934561,312.57240110915154,866466,346.50612023221566,24804.28125,30564,0.03125,30.65625,0.09375,1
183,0.06616054457845166,0.07067936257226393,0.31957757472991943,1e-06,0.151754120275667,304.4022381550167,86.76176919788122,5.312162651214749,396.5728893310297,985236,310.54694688723345,28529.25,30593,0.03125,33.59375,0,0
184,0.062214516452513635,0.07210964130769883,0.3936048448085785,1e-06,0.1516237988370125,434.5411093200091,70.29436060599983,4.353143460815772,509.27088268101215,806108,197.85835677378478,22928.59375,30623,0.03125,30.46875,0.46875,1
185,0.06246639846358448,0.06943380992327418,0.33434998989105225,1e-06,0.14981916223137562,174.26025473093614,75.648602303816,5.083036073949188,255.0611904480029,853050,418.06144561901897,24393.90625,30587,0.03125,32.6875,0.21875,1
186,0.05870134150609374,0.06934621737649044,0.32642635703086853,1e-06,0.15165626598031554,384.47159862704575,75.01150397909805,8.749828238971531,468.30930777895264,857917,228.99315306929225,24525.5625,30572,0.03125,29.6875,0.25,1
187,0.06419046549126506,0.07232084944844246,0.3531251549720764,1e-06,0.14972953510753936,448.5469407381024,76.4633632490877,4.500634378986433,529.5818310398608,863379,203.78791090337998,24686.09375,30568,0.03125,34.6875,0.0625,1
188,0.058712753059808165,0.0656799233651587,0.29834091663360596,1e-06,0.15048811415966548,144.22538201790303,75.69830201519653,3.8104787380434573,223.81608478398994,856973,478.6145066534675,24472.59375,30608,0.03125,31.875,0.25,1
189,0.058885817998088896,0.06316033148517211,0.31444987654685974,1e-06,0.15201478274833935,440.54660702799447,76.99580298596993,3.705902589019388,521.3223655591719,881338,211.32270026787415,25284.96875,30609,0.03125,33.8125,0.09375,1
190,0.055257707776036114,0.06659376906851927,0.3035512864589691,1e-06,0.15009974344615992,132.26830936479382,80.33059692010283,3.3503394927829504,216.03345604497008,905158,523.7371658603078,25998.6875,30600,0.03125,32.5625,0.1875,1
191,0.057704313134308904,0.06377505026757717,0.3086068332195282,1e-06,0.15032635278202525,236.35223127901554,82.37537172879092,8.58120932802558,327.39764901506715,928251,354.40503421165414,26725.4375,30605,0.03125,35.125,0.1875,1
192,0.059773878834676,0.06661660416284576,0.2964728772640228,1e-06,0.15227107852125613,610.6756289598998,82.8785462740343,8.030679943971336,776.4049057390075,946386,152.36669568361353,27281.875,30577,0.03125,32.53125,0,0
193,0.06791575526585802,0.07467371611190694,0.33736559748649597,1e-06,0.14847398320453353,590.7149320549797,76.82341906800866,8.33609555894509,676.3048925981857,858202,158.61965686493363,24517.84375,30572,0.03125,30.59375,0,0
194,0.06438981543760747,0.06854199664667249,0.33963990211486816,1e-06,0.15010581252352692,184.27528077596799,76.01032737991773,7.398330042138696,267.78233484807424,858826,400.89743059752857,24580.28125,30581,0.0625,31.5625,0.21875,1
195,0.06490294588729739,0.07042566061552082,0.3366672396659851,1e-06,0.15171872818526125,212.3221635860391,75.27557786786929,3.7857069179881364,291.4752816320397,858472,368.1581484342387,24551.5625,30581,0.03125,30.28125,0.3125,1
196,0.07035450008697808,0.07633816317788192,0.3807111978530884,1e-06,0.15011768374914425,152.23930271808058,74.05258086812682,3.711263135075569,230.0993117641192,837169,454.78677966353706,23904.125,30606,0.03125,33.65625,0.1875,1
197,0.06718934608943528,0.07162908700605233,0.3493629992008209,1e-06,0.15172684934166664,238.34104164503515,78.01322894496843,8.862498134141788,325.3136034118943,890163,342.04033840882926,25522.5625,30609,0.03125,29.03125,0.25,1
198,0.05947680393001065,0.06796792958630249,0.31565675139427185,1e-06,0.15031881488714277,324.4221972380765,82.55137855187058,6.324854712933302,413.3825865399558,931352,281.62531221848513,26812.96875,30608,0.03125,35,0,0
199,0.058230374299455434,0.06318622703353564,0.30556851625442505,1e-06,0.15000798984073205,398.5087172491476,81.78096815617755,5.498418655013666,485.87906016409397,920507,236.81484639642653,26445.46875,30566,0.03125,29.4375,0.21875,1
200,0.05361236241878942,0.06107033261408409,0.2762022316455841,1e-06,0.15185411904047125,164.24762036488391,80.89041296392679,4.022503206972033,249.24601115402766,921380,462.08362359238055,26521.3125,30578,0.03125,28.09375,0.15625,1
201,0.058877334580756724,0.06721601613486806,0.3221212923526764,1e-06,0.15065477781608752,180.24177711107768,80.60560447489843,5.803574295947328,266.72534468979575,912380,427.5840383021658,26244.71875,30584,0.03125,30.0625,0.125,1
202,0.06425956153543666,0.07304314018360206,0.34040990471839905,1e-06,0.14970457265060477,178.2652959751431,71.80407945788465,7.624210591893643,257.784245087998,811433,393.46518234803625,23075.40625,30567,0.03125,30.0625,0.375,1
203,0.05757251486647874,0.0631263105198741,0.3427991569042206,1e-06,0.1521753255282634,438.5851038910914,82.33599121007137,4.394793781917542,525.4005845419597,939060,223.41524439363383,27057.53125,30581,0.03125,33.40625,0.125,1
204,0.06134289689362049,0.07057053357129917,0.33036455512046814,1e-06,0.14926803641488726,166.27970245410688,82.5784942759201,5.905599812045693,254.85681516490877,925331,453.8484675214842,26578.09375,30561,0.03125,30.65625,0.25,1
205,0.0650816687848419,0.0705319879842656,0.3190171420574188,1e-06,0.14994071620678454,196.28083975194022,77.99666969198734,6.165038001956418,280.5301554580219,879196,391.756457770349,25216.9375,30570,0.03125,29.46875,0.21875,1
206,0.06669885874725878,0.07271094706707767,0.3818696439266205,1e-06,0.15189406970900216,156.27521342900582,75.92211831593886,3.712666755076498,236.0050268250052,867560,459.5029244034307,24837.1875,30605,0.03125,34.875,0.28125,1
207,0.0728155419928953,0.07677120635552066,0.3641963601112366,1e-06,0.14989377991977623,242.33595165307634,74.01117475912906,7.5687679869588464,323.9997649427969,838088,323.33665432904206,23933.5625,30555,0.03125,34.4375,0.1875,1
208,0.05860189924715087,0.0654075339303485,0.33289116621017456,1e-06,0.15054826637619895,410.7389061169233,77.65691225207411,3.676513737998903,492.19982447708026,876783,222.6694719292886,25129.96875,30583,0.03125,29.6875,0,0
209,0.05982650601072237,0.06474871393293143,0.2931765615940094,1e-06,0.1521539505533283,202.29562813206576,79.00199695304036,10.201711253961548,291.58547125710174,901631,386.5208870459283,25898.28125,30594,0.03125,30.9375,0.1875,1
210,0.06559678807388991,0.06999273616820574,0.3320649564266205,1e-06,0.15048703367918226,168.25606765015982,83.04193289298564,4.444732035975903,255.83559910813347,936614,457.6249372962182,26979.4375,30582,0.03125,35.25,0.09375,1
211,0.06266294204397127,0.06724698878824711,0.34451234340667725,1e-06,0.15284286527780636,224.3220372130163,81.02121503697708,5.37031145603396,310.80370974796824,928474,373.41655314897247,26735.78125,30554,0.03125,33.1875,0.15625,1
212,0.06540861917892471,0.07086993269622326,0.3212822377681732,1e-06,0.14914116434081737,368.46413091616705,79.26071055792272,4.918373615015298,452.7235247150529,889418,245.57427200182644,25493.75,30606,0.03125,33.625,0,0
213,0.06336087128147483,0.06723668692367417,0.33413568139076233,1e-06,0.15059804288362216,232.3229985400103,77.52816262491979,6.419127317843959,316.3549289680086,878122,346.9686733128157,25175.09375,30609,0.03125,30.875,0.21875,1
214,0.06757544405991212,0.07331014747420947,0.3439564108848572,1e-06,0.15139884981977922,324.4233982360456,77.67435064399615,4.011090098880231,406.18982910597697,884412,272.16708070540227,25344.8125,30578,0.03125,35.03125,0,0
215,0.05345884046982974,0.062415171414613724,0.31149742007255554,1e-06,0.1492803799227138,472.59947036998346,74.26732545206323,3.4583752050530165,550.4139217580669,835540,189.75264954491368,23810.03125,30553,0.0625,30.6875,0.375,1
216,0.05715742823667824,0.06327684161563714,0.2883854806423187,1e-06,0.1526526597927257,168.25880720093846,83.40696555702016,5.695018115919083,257.4479931090027,952433,462.4395147240198,27461.1875,30573,0.03125,31.59375,0.15625,1
217,0.05698788753943518,0.06387815358383316,0.3272436857223511,1e-06,0.1496129443065139,208.30782834091224,72.33029487589374,3.187315054005012,283.9121389449574,816050,359.28808954440706,23233.5625,30614,0.03125,30.28125,0.28125,1
218,0.06044703640509397,0.06576282742122809,0.3178124725818634,1e-06,0.14824748581939504,164.26199167990126,79.31758941011503,9.61703244689852,253.2949760449119,883823,436.16291457913127,25346.53125,30611,0.03125,32.46875,0.1875,1
219,0.06036359630525112,0.06539415021737417,0.33641529083251953,1e-06,0.15099512655992745,218.3408265861217,79.04741081106476,4.074503569863737,301.5535879060626,897645,372.0918254667006,25772.375,30581,0.03125,34.375,0.1875,1
220,0.06430121714947745,0.07173746799429258,0.3312138020992279,1e-06,0.14867487564063192,342.4590043220669,75.79883005702868,3.7934374129399657,422.1319365929812,851467,252.13296074924284,24340.34375,30565,0.03125,32.40625,0,0
221,0.06731885299086571,0.07292518721272548,0.3359628915786743,1e-06,0.1500139081231179,496.634503882844,79.87506862008013,5.358748500002548,581.9484159301501,900004,193.3169623293608,25840.90625,30568,0.03125,33.1875,0.15625,1
222,0.0687716054962948,0.07499311232407178,0.3645155727863312,1e-06,0.15145326610776497,128.24996669986285,71.28814484900795,3.4877101271413267,203.12138952477835,815600,501.91661369844724,23226.8125,30561,0.03125,30.5,0.375,1
223,0.06843740440672264,0.071960095440348,0.3606759309768677,1e-06,0.1506707780677538,246.3633736439515,79.64763417700306,7.572431884007528,333.67228902014904,901223,337.6153151069652,25862.4375,30558,0.03125,33.8125,0.09375,1
224,0.06295074743684381,0.06791630648076534,0.33921173214912415,1e-06,0.15019034085759628,316.66791924787685,82.85984754096717,4.198291607899591,403.82962250709534,933645,288.9971871688275,26914.40625,30571,0.03125,31.875,0,0
225,0.06290116719901562,0.0672733140444117,0.3526139259338379,1e-06,0.15234146176228955,466.58441100409254,77.02422983781435,4.416839020093903,548.1027225160506,881909,201.12767273614807,25253.09375,30564,0.03125,30.75,0.15625,1
226,0.06684006177238189,0.07215540955464045,0.31604427099227905,1e-06,0.15086150311549051,130.22031566989608,81.1019061729312,3.5207872421015054,214.9211020800285,918876,534.4263494295253,26445.34375,30565,0.03125,33.4375,0.1875,1
227,0.06023402977734804,0.06567760699739059,0.32970064878463745,1e-06,0.15137775726167235,482.57877011201344,79.89820925798267,4.567161571001634,567.1249002139084,907759,200.079162380635,26068.53125,30608,0.03125,32.28125,0.125,1
228,0.05548815301153809,0.06317782274757823,0.3257836103439331,1e-06,0.15067604785009747,132.21029387693852,79.07711845007725,5.042728001950309,216.40289743803442,894370,516.6116134466829,25692.21875,30581,0.03125,28.5,0.25,1
229,0.05635664926376194,0.06256179891240138,0.3281917870044708,1e-06,0.1501036772186716,212.295315902913,71.25377016887069,7.047796053113416,290.6707006020006,807279,347.16218315436737,22945.40625,30564,0.03125,29.1875,0.34375,1
230,0.06156017794273794,0.0679184836002865,0.3522226810455322,1e-06,0.1519168079561128,154.24329795781523,75.46798424981534,8.829767196904868,238.62442209012806,862938,452.0377631727012,24670.21875,30564,0.03125,32.4375,0.1875,1
231,0.0638471218990162,0.06838752559075753,0.3370453119277954,1e-06,0.15018276042321343,232.33567733108066,80.56444206903689,5.255972246872261,318.2388776410371,908034,356.6636824556333,26093.09375,30615,0.03125,34.6875,0.21875,1
232,0.06393084127921611,0.06898422340552011,0.32130196690559387,1e-06,0.14897954893003898,412.5105416579172,77.76160504692234,6.226295206928626,496.59463236900046,872556,219.63487498784448,25013.21875,30609,0.03125,34.34375,0,0
233,0.061986945918761194,0.06804222563902537,0.33198025822639465,1e-06,0.1496172869708615,204.29969553509727,79.1345519949682,11.123372638830915,294.6452381419949,889441,377.33555682451,25514.21875,30587,0.03125,29.5,0.15625,1
234,0.0671011577360332,0.07346266973763704,0.402767151594162,1e-06,0.1497551055398973,150.24284509010613,73.04161180416122,3.9274550271220505,227.29455193900503,827060,454.8393224477413,23562.125,30596,0.03125,34.28125,0.28125,1
235,0.06916931411251426,0.07358782671924148,0.3736976087093353,1e-06,0.15171245986577392,244.34231009799987,71.16239148494788,4.622079256922007,320.211175003089,815703,318.4238495081141,23225.5625,30600,0.03125,33.25,0.28125,1
236,0.06730392121244222,0.07222225032746792,0.32188117504119873,1e-06,0.14988908483903352,402.5026072389446,80.53904665703885,5.7381287950556725,488.8675150361378,905343,231.48986488012906,26009.65625,30578,0.03125,36.25,0,0
237,0.05884029745357111,0.06520685859556709,0.31360119581222534,1e-06,0.15051600191423106,438.5709267440252,73.87032163189724,7.899309017928317,520.4223970849998,838019,201.2833720968603,23917.34375,30594,0.03125,32.28125,0.3125,1
238,0.0635773380054161,0.06949181165546178,0.33866071701049805,1e-06,0.15189316162400585,194.37190656596795,80.37225813791156,4.000467488076538,278.8320597980637,915471,410.40429526961685,26341.21875,30570,0.03125,33.9375,0.21875,1
239,0.06339678302174434,0.06840918040169137,0.34218665957450867,1e-06,0.15007321826334172,216.31050310120918,76.66273452993482,3.6257956789340824,296.6857375728432,866740,365.1759632476415,24795.1875,30573,0.03125,33.375,0.28125,1
240,0.06506728424574248,0.0678809349735578,0.3364717662334442,1e-06,0.15013020324050574,374.7311218630057,81.23397182300687,5.223594940965995,461.3104903958738,915305,248.01760935853926,26286.25,30581,0.03125,34.75,0,0
241,0.058522230334347114,0.06303408810247978,0.3171924650669098,1e-06,0.15184141233979234,448.58327775797807,77.47629748191684,4.137980968924239,530.3104871020187,883302,208.20397236224994,25291.0625,30600,0.03125,29.40625,0.1875,1
242,0.06625974643975496,0.07113266163147412,0.39474794268608093,1e-06,0.15086710177121518,198.31484088790603,71.28918823297136,6.1593251009471714,275.89792498992756,812959,368.3241728030753,23142.9375,30554,0.03125,30.40625,0.375,1
243,0.058555169380269945,0.06525539581974348,0.3151111900806427,1e-06,0.15087872507075595,206.33396960096434,80.52459794888273,3.587382486090064,290.5474013790954,911080,391.96702314128464,26174.28125,30581,0.0625,30.09375,0.15625,1
244,0.058500688697677106,0.06356015565272953,0.3275003135204315,1e-06,0.1514143965430326,166.26303343498148,69.27038958994672,3.726859511109069,239.35133846313693,794001,414.6629203633459,22509.59375,30552,0.03125,34.15625,0.34375,1
245,0.06194899894762784,0.06770269599344049,0.32986170053482056,1e-06,0.15006931350448355,240.33988608582877,76.12056576902978,10.639160540886223,327.1899833770003,860347,328.68785862580813,24629.53125,30609,0.03125,31.625,0.21875,1
246,0.06326785321289208,0.07270123816228338,0.3464708924293518,1e-06,0.14996683830751345,382.49947176896967,71.53207312407903,4.933960786787793,459.07081462210044,808893,220.25278405736472,23000,30573,0.03125,28.15625,0,0
