step,actor/distillation/loss,actor/distillation/abs_loss,actor/grad_norm,actor/lr,perf/mfu/actor,timing_s/gen,timing_s/update_actor,timing_s/update_weights,timing_s/step,perf/total_num_tokens,perf/throughput,response_length/mean,response_length/max,response_length/clip_ratio,training/num_turns/mean,training/off_policy/trajectory_staleness/mean,training/off_policy/trajectory_staleness/max
113,0.05212637217482552,0.060277702345047146,0.2618478834629059,1e-06,0.14791752709888964,148.23059243429452,85.86804347578436,7.091020346619189,241.27309796400368,951652,493.0367330789092,27463.25,30581,0.03125,33.5,0.125,1
114,0.05806205526459962,0.0642526725307107,0.2984899580478668,1e-06,0.15105824589372974,142.2344342712313,81.86660813167691,5.354415224865079,229.55017908010632,927707,505.1765825873399,26695.15625,30634,0.03125,31.3125,0.125,1
115,0.05163324129534885,0.060750389688958725,0.2597920000553131,1e-06,0.1522331907950317,196.34687602240592,79.03640221990645,5.4270822666585445,280.8982329024002,903723,402.1576562898867,25965.09375,30574,0.03125,32.03125,0.125,1
116,0.0554062370210886,0.06315579432994127,0.8971086144447327,1e-06,0.1506601099153453,254.34869669098407,82.31543409638107,6.325722185894847,343.06929052900523,929803,338.7810515502074,26780.96875,30578,0.03125,30.65625,0.15625,1
117,0.059239021444227546,0.06682357506360859,0.3059634268283844,1e-06,0.15040543444246754,130.2092758687213,82.71681851707399,12.101693439297378,225.10416674334556,933715,518.4905134744702,26885,30550,0.03125,33.21875,0.15625,1
118,0.06025064783170819,0.06803642399609089,0.32861146330833435,1e-06,0.15240370277211307,128.21815431583673,74.08638203330338,6.4100935105234385,208.79927402269095,850492,509.1564637741353,24308.4375,30594,0.03125,32,0.3125,1
119,0.05708681751275435,0.06223455878595511,0.40373358130455017,1e-06,0.15243778307742709,408.51259947475046,82.72390535194427,7.818977574817836,499.1382888266817,944580,236.55268017517068,27245.375,30584,0.03125,35.59375,0.0625,1
120,0.06772798718884587,0.071965458492438,0.338162899017334,1e-06,0.15186665128208396,130.22125843912363,81.3254131115973,5.8432163912802935,217.4712816728279,924812,531.5713371934567,26634.71875,30587,0.03125,39.96875,0.15625,1
121,0.05537678222754039,0.063585485642155,0.2755860984325409,1e-06,0.15305762389125616,132.2169624939561,80.20058983657509,4.950073019601405,217.45641715545207,920073,528.8835643685969,26476.53125,30583,0.03125,29.53125,0.15625,1
122,0.06151715654414147,0.06988497103254,0.3646245002746582,1e-06,0.15025764526906002,432.5332477753982,78.16229070816189,4.103955158032477,514.8836223594844,884034,214.61985816058353,25346.125,30593,0.03125,33.53125,0.21875,1
123,0.05432924593333155,0.061610982504983744,0.2854820787906647,1e-06,0.15099824755598787,216.30133112799376,80.96567582059652,3.4108710810542107,300.76098095905036,917661,381.39131157980177,26384.09375,30609,0.03125,33,0.15625,1
124,0.05389182566432282,0.06211754074320197,0.2797747552394867,1e-06,0.151957452785201,128.2169694956392,83.90601132344455,7.2588801281526685,219.46945662330836,955271,544.0796949023767,27575.40625,30588,0.03125,32.59375,0.125,1
125,0.05998109240317717,0.06533092865720391,0.3008897006511688,1e-06,0.1511942428392057,212.29948708601296,82.92005043569952,4.517067221924663,299.8204897399992,940536,392.12463465039605,27101.90625,30596,0.03125,33.0625,0.09375,1
126,0.05454070179257542,0.0616074583803614,0.27046993374824524,1e-06,0.15248798853874534,234.3296404229477,79.73101561423391,3.7989073395729065,317.94131421577185,913394,359.1047935422299,26257.125,30572,0.03125,31.53125,0.1875,1
127,0.06022295792354271,0.06582332489391168,0.34591037034988403,1e-06,0.15054868667522397,132.22116737253964,76.80206445977092,4.288533584214747,213.39779470302165,871208,510.31923807625924,24956,30574,0.03125,34.1875,0.15625,1
128,0.062047220300883055,0.06868591941893101,0.2988627254962921,1e-06,0.15213277540995523,232.26874330732971,81.20421410165727,7.948598647490144,378.2159865424037,926827,306.31538359632793,26653.90625,30582,0.03125,32.5625,0.15625,1
129,0.060064223333029076,0.06754723808262497,0.2831993103027344,1e-06,0.1518837230108551,208.30256923288107,83.01848762482405,5.548972857184708,297.2560816006735,944999,397.38421620818525,27255.15625,30609,0.03125,31.78125,0,0
130,0.06346338924777228,0.06934337690472603,0.3217661678791046,1e-06,0.14976581044283457,448.55619817972183,83.5498301628977,4.425032217986882,536.6177862910554,937829,218.45832917736448,27013.34375,30570,0.03125,31.4375,0.125,1
131,0.06066315993666649,0.0683859808370471,0.3051595985889435,1e-06,0.15084806609559173,124.21812532655895,80.25994363613427,5.222903773188591,209.8032087897882,909483,541.8667124100413,26109.6875,30553,0.03125,32.21875,0.125,1
132,0.056273443915415555,0.06450415289561663,0.30406808853149414,1e-06,0.15195104657292854,196.72252068389207,74.65992127079517,5.002891106531024,276.467711051926,854248,386.23316840043015,24391.34375,30560,0.03125,29.28125,0.25,1
133,0.0575434424681589,0.06225005790059056,0.33907702565193176,1e-06,0.1510700317793544,214.41963210050017,74.02199390064925,3.739734837785363,292.2679854314774,842205,360.2023835918286,24054.6875,30564,0.03125,31.8125,0.21875,1
134,0.05972984153777361,0.06929427693830803,0.2910216748714447,1e-06,0.149971429506305,134.22683887183666,82.49992087483406,6.613101285882294,223.42682702094316,929614,520.0886193899522,26796,30583,0.03125,31.40625,0.0625,1
135,0.05301295768003911,0.06088439807561891,0.28987443447113037,1e-06,0.1525542923314787,136.2336161546409,75.61021800339222,7.748304585926235,219.6773612368852,868305,494.07970119852195,24850.625,30623,0.03125,34.65625,0.21875,1
136,0.05892358225537464,0.0653251322385456,0.29678642749786377,1e-06,0.14936271493894046,164.39862809050828,75.92627153452486,4.317220308817923,244.72422561515123,854706,436.5658926142108,24429.40625,30563,0.03125,32.59375,0.15625,1
137,0.05920218781102449,0.06538764679183563,0.30759871006011963,1e-06,0.14998791103352638,138.23813742771745,79.08061997592449,5.244785267859697,222.64787910599262,891684,500.61334717201004,25595.34375,30594,0.03125,34.21875,0.125,1
138,0.05748711503110826,0.06321417670696974,0.29365652799606323,1e-06,0.14960612177164226,144.2886596992612,76.6351777240634,6.62874473258853,227.63608112744987,863848,474.3580168187096,24715.6875,30564,0.0625,29.59375,0.21875,1
139,0.06351286685094237,0.06850176708151896,0.34318700432777405,1e-06,0.15084484802859674,120.21320145670325,77.41261469200253,10.137298149056733,207.8470900710672,877999,528.0318091654507,25137.65625,30578,0.03125,32.28125,0.1875,1
140,0.058808775967918336,0.06665935640533766,0.3194862902164459,1e-06,0.15061996341201364,690.819951409474,76.92796329408884,7.5124221900478005,775.3436200832948,873090,140.7585581065019,24987.15625,30553,0.03125,33.59375,0.21875,1
141,0.0635466318926774,0.07182493135333061,0.3494739532470703,1e-06,0.15226930227267998,140.22723136097193,77.60243372339755,6.612453745678067,224.53009327407926,889426,495.15968384820025,25526.15625,30571,0.03125,32.03125,0.1875,1
142,0.060922872682567686,0.06716589542726675,0.3320329189300537,1e-06,0.15113284694862886,124.21178206149489,75.44375852774829,4.59390879329294,204.33940752781928,859068,525.5153731684405,24578.5,30584,0.03125,32,0.21875,1
143,0.05153530096868053,0.05836824402213096,0.26608845591545105,1e-06,0.15147119164909356,186.27876088488847,80.99568822607398,3.46641185041517,270.82777265273035,921092,425.1281132368728,26512.59375,30575,0.03125,30.46875,0.09375,1
144,0.0575828225701116,0.06485738667349021,0.31127169728279114,1e-06,0.15235375877876894,198.53841118048877,81.5342726521194,7.350732333026826,287.5477666920051,930468,404.4841013304723,26793.75,30574,0.03125,30.5625,0.1875,1
145,0.059059923398308456,0.06769946210884623,0.3350764214992523,1e-06,0.15071413267149342,132.2293933685869,71.15365967527032,3.2765632858499885,206.74896948225796,811272,490.4933758748546,23087.125,30587,0.03125,31.4375,0.21875,1
146,0.06055091321468353,0.06773287459061696,0.3415868282318115,1e-06,0.1529302572076311,178.27532218489796,70.25055046472698,5.347071032039821,253.9637401625514,811458,399.39658289438296,23085.1875,30575,0.03125,31.3125,0.28125,1
147,0.054049519007094204,0.06228897547615426,0.3081173300743103,1e-06,0.15246769807883578,310.40952752996236,77.26473031472415,5.574174678884447,393.33087331801653,884953,281.2368224920957,25395.75,30578,0.03125,29.09375,0.21875,1
148,0.05866729305125773,0.06769165429951889,0.3114597797393799,1e-06,0.15029249113545678,138.23075002990663,74.28402952570468,8.050124787725508,220.65133578889072,842689,477.38720739393517,24066.53125,30606,0.03125,32.09375,0.15625,1
149,0.05801513203186914,0.06249587467561166,0.2976144850254059,1e-06,0.15332043824077596,132.2273116754368,82.4194296458736,10.045948255807161,224.78746147453785,946342,526.2426526107608,27287.03125,30581,0.03125,29.5625,0.09375,1
150,0.06400924967601895,0.06882177765170733,0.3257339298725128,1e-06,0.1501701853664435,124.21522808354348,78.46830863505602,3.6135424356907606,206.37731945700943,886612,537.0091068708077,25390.03125,30573,0.03125,32.1875,0.15625,1
151,0.0654492104658857,0.07133255094023687,0.34623074531555176,1e-06,0.15142806762024974,290.39241660479456,75.9329838808626,3.823859461583197,370.23838361445814,865130,292.0854638146086,24758.6875,30565,0.03125,32.125,0.1875,1
152,0.06350088719045743,0.0683327161573938,0.3191158175468445,1e-06,0.1530129013226342,196.29131825175136,76.6499501420185,4.229598997160792,277.2698037447408,881691,397.48783860164747,25245.34375,30611,0.03125,32.625,0.25,1
153,0.06012647919123992,0.06592289345072848,0.30700984597206116,1e-06,0.15191343005843924,126.21299207862467,74.85581665672362,5.4150580652058125,206.56816851440817,855200,517.5047093112205,24452.53125,30609,0.03125,31.03125,0.3125,1
154,0.05769016401609406,0.06982143086691697,0.3531443476676941,1e-06,0.15078313600021812,136.2383154295385,75.56165929976851,3.630019534379244,215.52253281790763,858804,498.0940906568648,24541.15625,30608,0.03125,28.875,0.1875,1
155,0.05682985865860246,0.0651226005117808,0.31868448853492737,1e-06,0.1510876647046985,132.22127997037023,74.64355506189167,4.4419279815629125,211.3887261953205,847732,501.2873766129245,24218.15625,30584,0.03125,26.28125,0.28125,1
156,0.058812584553379565,0.06599451985675842,0.28733932971954346,1e-06,0.15115521978087598,136.22016529832035,84.71613743342459,4.436645960435271,225.45621251221746,959356,531.8970751072187,27709.09375,30594,0.03125,34.875,0.0625,1
157,0.05610955075826496,0.06302260321875414,0.28069454431533813,1e-06,0.15315285382894048,124.2112372117117,80.70073117129505,5.408269815146923,210.39908811543137,927605,551.0985149155492,26682.0625,30572,0.0625,31.40625,0.1875,1
158,0.05607510241679847,0.06226320065824049,0.30317044258117676,1e-06,0.14973417961709617,122.21765919122845,76.7323958100751,7.588191208429635,206.6234881132841,862331,521.680163200526,24654.40625,30583,0.03125,30.90625,0.21875,1
159,0.05951708437351044,0.06586717137446006,0.3114144504070282,1e-06,0.1521787281098139,142.2329689860344,82.53623256087303,4.028403650037944,228.88591199088842,941313,514.0732515013158,27139.9375,30581,0.03125,31.40625,0.125,1
160,0.054963601869530976,0.061883026361465455,0.2965152859687805,1e-06,0.15275724074785757,174.52015497907996,76.9163236040622,4.628902279771864,256.1905787708238,883364,431.00921403818313,25339.9375,30564,0.03125,29.1875,0.1875,1
161,0.0560706629185006,0.06259924865638217,0.2938445806503296,1e-06,0.14764642453019042,316.4232094530016,83.74463489279151,8.09596839826554,408.3529528323561,927663,283.9648255160407,26728.375,30576,0.03125,36.0625,0.0625,1
162,0.062110476777888834,0.06783976579705873,0.32506445050239563,1e-06,0.15209472902131013,128.41794820781797,78.40783296898007,10.140056855976582,217.0550388544798,895325,515.6094306340043,25720,30575,0.03125,29.75,0.1875,1
163,0.07127017376478761,0.07885869019306622,0.3698502480983734,1e-06,0.14908355032990186,130.2247768342495,65.31057847384363,10.059539859183133,205.67389504425228,738133,448.60639693796895,20784,30570,0.03125,28.21875,0.34375,1
164,0.06128966715186834,0.0683214562634627,0.30001500248908997,1e-06,0.15210179935558651,146.37045102659613,77.8225633315742,3.478564844466746,227.7587614050135,888787,487.7896872754703,25468.15625,30583,0.03125,32.59375,0.15625,1
165,0.056486630521249026,0.06321255210787058,0.3282385766506195,1e-06,0.15117577025182552,180.26892617344856,76.50913394708186,6.783286832273006,263.65563691034913,869318,412.1465077454395,24872.65625,30608,0.03125,32,0.21875,1
166,0.06317881029099226,0.06634745008001725,0.316196084022522,1e-06,0.1523605733286781,176.26090233959258,80.68200745806098,9.073145340196788,266.10089648142457,922210,433.20504186293476,26546.5,30577,0.03125,36.8125,0.09375,1
167,0.06711518461816013,0.07277279570033508,0.3320048749446869,1e-06,0.15327341238005676,336.4487816663459,74.3628300819546,3.4250335972756147,414.32358445506543,858981,259.15161247994286,24568.5,30578,0.03125,34.71875,0.25,1
168,0.06304994733363856,0.06853286406646172,0.31744304299354553,1e-06,0.15207505280696273,126.21265263762325,80.60869357734919,8.675668891519308,215.58961451426148,919950,533.3918809544188,26478.125,30573,0.03125,31.625,0.125,1
169,0.07023181486874819,0.07540549399952094,0.37035268545150757,1e-06,0.1502869875099268,116.21798500046134,78.11431572027504,8.772094623185694,203.21115101873875,882987,543.1462518010251,25311.21875,30593,0.03125,30.6875,0.3125,1
170,0.06038874568184838,0.06408976130187512,0.2889074981212616,1e-06,0.15274864980171252,134.2332489658147,82.31439436413348,4.531263480894268,221.17055716365576,942149,532.4787643992631,27150.875,30572,0.0625,32.03125,0.15625,1
171,0.06244458840228617,0.06898869213958582,0.3437560200691223,1e-06,0.1521123685273644,126.22307107504457,78.73918949440122,6.112775711342692,211.1642928700894,899274,532.3307670637072,25819.9375,30574,0.03125,28.5625,0.28125,1
172,0.0610935302102007,0.06733740052829186,0.342454195022583,1e-06,0.14837208015765843,354.47489492129534,74.62347439862788,5.1498061222955585,434.331850964576,836590,240.76924077237203,23855.6875,30604,0.03125,31.53125,0.1875,1
173,0.06550131691619754,0.07250863636055818,0.3819133937358856,1e-06,0.15324143213788285,140.2414395622909,69.00679144170135,6.480915438383818,215.82284957449883,798067,462.2234170138917,22649.21875,30546,0.03125,28.96875,0.375,1
174,0.0596887152059935,0.06277003673215707,0.29900848865509033,1e-06,0.15217595737116707,130.22488419990987,79.39584195706993,6.03225764259696,215.73932896368206,907485,525.79947080069,26059.59375,30587,0.03125,32.40625,0.09375,1
175,0.06631064982502721,0.07368908145775398,0.3280719816684723,1e-06,0.15027861260900585,140.23534875176847,77.31408344954252,5.222688057459891,222.87084257230163,873827,490.0971959334033,25012.5,30555,0.03125,30.0625,0.1875,1
176,0.06408120572450571,0.07151432385047277,0.3399308919906616,1e-06,0.15295183292590928,146.5221293400973,75.48976160679013,4.859624926932156,226.9901598384604,869794,478.98221701493406,24924.125,30564,0.03125,31.3125,0.21875,1
177,0.06718307238770649,0.0718928383042415,0.3251289427280426,1e-06,0.15014690719624083,120.21049634739757,77.70444348733872,7.874224058352411,205.8745149280876,878819,533.5889924907493,25180.125,30575,0.03125,30.15625,0.1875,1
178,0.06466184335295111,0.07188134487452251,0.3629349172115326,1e-06,0.15242212732657906,126.22227704897523,72.71537937037647,6.794437108561397,205.81580167729408,834841,507.0316474709853,23810.46875,30584,0.03125,31.15625,0.34375,1
179,0.06776939996052533,0.07171759687896286,0.36018964648246765,1e-06,0.1513418248240016,280.3912315610796,73.842704215087,3.837630493566394,358.1690933499485,842658,294.0852573705607,24039.53125,30564,0.03125,32.34375,0.21875,1
180,0.06587289541494101,0.07164699795345465,0.3577595055103302,1e-06,0.150214002445009,138.3110156552866,77.13935276865959,4.2053320007398725,219.74854175839573,870970,495.43559710944226,24925.28125,30574,0.03125,32.71875,0.21875,1
181,0.0656326119787991,0.07311453863180109,0.34455037117004395,1e-06,0.15164565592258464,130.22025672905147,74.32179321814328,5.785862299613655,210.4171130238101,849511,504.65892946636916,24254.09375,30581,0.03125,32.25,0.28125,1
182,0.06468356068944559,0.06813935755053535,0.3176516592502594,1e-06,0.14949956207211268,140.22448421735317,86.00249307323247,7.929019725881517,234.23732107132673,962615,513.6964274081657,27808.9375,30604,0.03125,31.75,0.03125,1
183,0.06807285465765744,0.071892438256847,0.3433782160282135,1e-06,0.152617338576633,262.36156940925866,76.64975316077471,4.371424180455506,343.4698412772268,879753,320.1711235870633,25232.90625,30583,0.03125,33.1875,0.1875,1
184,0.06039417861029506,0.06767545454204082,0.3338301181793213,1e-06,0.15215443706590698,268.3734100777656,72.66357568651438,6.461955928243697,347.59642818104476,835089,300.308393691637,23834.25,30551,0.03125,32.5,0.3125,1
185,0.06812981015536934,0.0733846171892115,0.33951836824417114,1e-06,0.15064003034678822,194.28737415838987,75.27866766601801,4.028316939249635,273.6828700620681,854939,390.4788596223202,24452.9375,30587,0.03125,33.875,0.21875,1
186,0.055351839982904494,0.06352497244785939,0.3334923982620239,1e-06,0.15066788191800295,212.31051240861416,72.4739697733894,5.534968331456184,290.4060209682211,824459,354.8734101875852,23480,30553,0.0625,30.28125,0.25,1
187,0.06384534004610032,0.06702450223799263,0.3989813029766083,1e-06,0.1526356793503565,134.23875585291535,74.96828908938915,5.6168266255408525,214.9177644988522,860997,500.7711914878716,24611.65625,30568,0.03125,32.9375,0.1875,1
188,0.046607589232735336,0.05291169382897871,0.2824215590953827,1e-06,0.15205694826756552,144.22150297369808,76.17103731445968,3.7430830355733633,224.21489698067307,869851,484.9426887517311,24875.03125,30608,0.03125,26.96875,0.1875,1
189,0.0591495661647059,0.06422734707593918,0.29991820454597473,1e-06,0.14970243848352982,130.21257803961635,77.79103215970099,4.860211852937937,212.94677638728172,876926,514.7565596421342,25147.09375,30609,0.03125,32.84375,0.15625,1
190,0.056036002351902425,0.06300648408276695,0.342761754989624,1e-06,0.15294299576113327,542.6631787130609,74.51618900708854,5.638986701145768,622.9117211252451,856536,171.881498403323,24479.25,30588,0.03125,26.125,0.375,1
191,0.062144908821210265,0.06935514509677887,0.3239709436893463,1e-06,0.15023205074735113,180.2620207387954,82.75281910598278,4.39770854730159,267.4893261017278,933817,436.3804967515152,26899.375,30582,0.03125,33.25,0.15625,1
192,0.06769275857368484,0.07047682681253978,0.3259195387363434,1e-06,0.1514344001256556,194.22632527071983,72.78072203043848,10.0931365666911,334.08830463234335,831149,310.9765399131005,23680.71875,30576,0.03125,32.3125,0.25,1
193,0.06694047735072672,0.07091988418251276,0.3431493937969208,1e-06,0.15276837652242123,326.50377160310745,74.52279148623347,6.122023344039917,407.57628057617694,858186,263.19797081506164,24517.34375,30572,0.03125,34.9375,0,0
194,0.06397522351471707,0.06873534070327877,0.2994835376739502,1e-06,0.15170003799396,132.20924762170762,79.88028435409069,5.965409016236663,218.1404691459611,909837,521.3595874495978,26174.375,30563,0.03125,33.5,0.09375,1
195,0.0610705521539785,0.06927243707080682,0.3346480429172516,1e-06,0.15174286706628112,126.21856213081628,78.20990896783769,8.155254918150604,212.66926954500377,891294,523.8732903835161,25577.25,30581,0.03125,30.3125,0.21875,1
196,0.06408980360720307,0.06984349936246873,0.36501994729042053,1e-06,0.15057236934308757,106.2006851034239,75.04240764677525,9.459631368517876,190.79196229483932,852233,558.3522687154702,24374.875,30568,0.03125,35.15625,0.1875,1
197,0.05882331216707826,0.06352067971602082,0.32175853848457336,1e-06,0.15180374390732357,130.22126189153641,75.88951200526208,5.169467437081039,211.36175631918013,866215,512.282244837565,24774.1875,30609,0.03125,30.1875,0.21875,1
198,0.06352737441193312,0.0681627971519317,0.33609917759895325,1e-06,0.15274832573838246,200.28449508920312,74.83227147441357,4.566798688843846,279.7646573809907,860243,384.36011184058316,24590.8125,30593,0.03125,33.5,0.21875,1
199,0.06472953408956528,0.06875906195491552,0.3261965215206146,1e-06,0.1508643686326764,486.59601393993944,82.43011603876948,4.173462306149304,573.283404354006,931781,203.16762026496312,26797.78125,30566,0.03125,31.3125,0.15625,1
200,0.06735964864492416,0.07167970060060422,0.3386952877044678,1e-06,0.15148051824060138,156.37895837333053,79.19605140574276,5.309982928447425,240.96024303883314,901496,467.6580608438354,25899.9375,30578,0.03125,31.625,0.1875,1
201,0.06222410802729428,0.07017062014589708,0.3179449439048767,1e-06,0.15216167775168762,132.19911331031471,75.4888791302219,3.793169324286282,211.54522294551134,865257,511.27188548170864,24772.125,30584,0.03125,30.96875,0.3125,1
202,0.06260983756510541,0.06736402599407094,0.3135719299316406,1e-06,0.1530063592220453,200.2733910260722,76.93544437084347,9.813582487404346,287.0983941964805,883887,384.83626949298497,25339.59375,30567,0.03125,30.34375,0.1875,1
203,0.059223687974736094,0.0653608240497609,0.29820767045021057,1e-06,0.15217805166920828,146.23239329550415,78.43462203070521,6.183326989412308,230.93681020569056,896263,485.1235058638537,25720.125,30581,0.03125,29.625,0.1875,1
204,0.0670814718469046,0.07267693164093154,0.350932776927948,1e-06,0.15305128966697054,302.4041733350605,75.69563026633114,3.4178079795092344,381.6047326857224,871579,285.4979660059028,24898.34375,30561,0.03125,33.34375,0.28125,1
205,0.06085174300824292,0.06835412945864457,0.37314942479133606,1e-06,0.14910172349368986,166.2638952760026,73.16517780628055,4.464312147349119,243.9779274975881,824231,422.2876883033549,23499.28125,30611,0.03125,28.625,0.34375,1
206,0.05357205084874295,0.059758834665020306,0.31956037878990173,1e-06,0.15031775534501843,200.28246658761054,79.91151498444378,6.11069134157151,286.388419739902,901898,393.6515662972266,25910.25,30575,0.03125,33.4375,0.21875,1
207,0.06376975169405341,0.06749644801020623,0.3031550645828247,1e-06,0.15229510204608293,286.38049330189824,82.02843174990267,4.587861997075379,373.0816219476983,935647,313.4860258980965,26982.28125,30603,0.03125,38.96875,0.15625,1
208,0.062228543567471206,0.06616138227816139,0.29432234168052673,1e-06,0.15111501525504387,230.53038114402443,75.72664437070489,6.521077982150018,312.88773453515023,861533,344.1861508569355,24653.40625,30583,0.03125,32.59375,0.21875,1
209,0.05720190005376935,0.06255620991190275,0.2877623736858368,1e-06,0.15058064532291981,170.25820818636566,81.10868139471859,5.425607901997864,256.87710888683796,916203,445.8372156876456,26353.65625,30594,0.03125,32.5,0.15625,1
210,0.06678208225639537,0.07088868611802658,0.3353792130947113,1e-06,0.15297235907323847,130.21369623579085,80.67484585009515,4.9366844948381186,215.91488677356392,925217,535.637568711451,26623.28125,30582,0.03125,32.5625,0.21875,1
211,0.06504929679795168,0.07109713616470496,0.45164141058921814,1e-06,0.15111893143525137,162.2540124701336,79.54963984992355,5.684200137853622,247.56774669326842,903114,455.9933654841863,25943.28125,30564,0.03125,31.46875,0.25,1
212,0.0643275172333233,0.0719236676231958,0.5564506649971008,1e-06,0.1495868314252879,346.4605903066695,81.76817696169019,3.800757935270667,432.1234960369766,918796,265.7793456113583,26411.8125,30583,0.03125,32.21875,0.15625,1
213,0.06411357782781124,0.06982018539149847,0.31139811873435974,1e-06,0.15156061936330778,384.4803963387385,74.03903371281922,8.583596742711961,467.1899111364037,844494,225.95040578515304,24124.21875,30609,0.03125,29.0625,0.28125,1
214,0.06238920704345219,0.06922897783418497,0.3230174779891968,1e-06,0.14876222929730717,134.21327501442283,77.34932970721275,3.8502946086227894,215.49117798171937,865863,502.2612805484856,24765.15625,30603,0.03125,31.875,0.25,1
215,0.06588426441885531,0.07208158369534291,0.35815516114234924,1e-06,0.15356787962689905,194.28992515522987,69.43681284505874,4.54382986202836,268.35207956284285,803720,374.377572045135,22815.65625,30581,0.03125,32.625,0.4375,1
216,0.05582340690307319,0.06055251204719146,0.2974300682544708,1e-06,0.15116833398914153,204.27941742911935,81.73972695879638,7.401788701303303,293.50278495159,925554,394.1845049922864,26621.21875,30593,0.03125,30.3125,0.125,1
217,0.06339402869343758,0.06877515615465549,0.3176206946372986,1e-06,0.1493557286630088,134.22079080343246,68.94131406396627,7.593893150798976,210.83736796490848,780074,462.485616004414,22109.3125,30561,0.03125,29.375,0.375,1
218,0.06394521810580045,0.06689211233918156,0.32116448879241943,1e-06,0.15270200996401695,242.33134771045297,73.89437005575746,5.599629464559257,321.914878946729,850122,330.10356758807956,24293.375,30577,0.03125,34.15625,0.1875,1
219,0.06022510817274451,0.06598564969109637,0.2998703420162201,1e-06,0.15059186808305855,144.36391397193074,75.36654900666326,4.239560687914491,224.05387279111892,853721,476.29225806548965,24399.75,30564,0.03125,30.5,0.1875,1
220,0.06172762019559741,0.06623218714126519,0.34314700961112976,1e-06,0.15070556457968265,220.617448464036,73.29934913665056,9.363607418723404,303.36859984789044,834696,343.9281456693763,23816.25,30570,0.03125,33.03125,0.1875,1
221,0.06066466134507209,0.0639304207637906,0.2963743209838867,1e-06,0.1519325183122397,210.30294293817133,83.06603908352554,4.1722318064421415,297.61944217514247,945347,397.0452136337939,27257.875,30584,0.03125,34.59375,0.09375,1
222,0.06728284456767142,0.07246403129150471,0.3335576355457306,1e-06,0.15130318244246269,152.23684095405042,77.87768321670592,3.4171393355354667,233.61804273258895,886488,474.3255217099815,25442.0625,30572,0.03125,32.65625,0.21875,1
223,0.05944926367374137,0.06406775924066703,0.31966739892959595,1e-06,0.15060854368872637,294.40364136826247,78.68069660663605,6.560262237675488,379.7353423619643,889996,292.965883312375,25511.59375,30560,0.03125,31.34375,0.15625,1
224,0.05489897879306227,0.06333214237044255,0.3548412322998047,1e-06,0.15019075394330025,344.71433828305453,80.29568058159202,5.606854058802128,430.73857362754643,905096,262.6581572372201,26022.25,30571,0.03125,28.625,0.25,1
225,0.06839467422105372,0.07170480425254656,0.3931683301925659,1e-06,0.1529009026009931,116.20916454214603,68.07283589337021,5.3595549408346415,189.7307917131111,786476,518.1525840499955,22270.8125,30593,0.03125,33.71875,0.34375,1
226,0.06978113751392812,0.07212001085281372,0.3401200473308563,1e-06,0.15031768100681722,156.2487555667758,79.71732227969915,4.204619616270065,240.2584964307025,900134,468.31538393670536,25859.65625,30565,0.03125,33.8125,0.09375,1
227,0.05880926054669544,0.06354750034709772,0.3039291203022003,1e-06,0.15201935360545535,266.35885614249855,80.77625984419137,3.6870628939941525,350.9080181038007,921083,328.10699402697105,26484.90625,30583,0.03125,34.53125,0.15625,1
228,0.053127907624002546,0.060852587572298944,0.26978954672813416,1e-06,0.15175551246584193,132.26851006224751,85.33652999531478,4.528963131830096,222.22513368353248,968813,544.9501727939515,28018.5625,30581,0.03125,27.34375,0.09375,1
229,0.06761758570792153,0.0724770946960364,0.35740724205970764,1e-06,0.1499865705934323,126.22380673792213,76.92000364139676,2.8275889297947288,206.06148464698344,868424,526.799077401431,24856.1875,30561,0.03125,33.6875,0.3125,1
230,0.06111520039848983,0.06441794701718859,0.30480870604515076,1e-06,0.15169844782811714,196.29132348950952,77.07008115388453,5.181957604363561,278.6267166910693,879649,394.6359714022513,25192.4375,30564,0.03125,33.1875,0.15625,1
231,0.06612641882384196,0.07237504622233766,0.39218375086784363,1e-06,0.15109083116848884,128.21745572797954,73.49190784525126,3.184103274717927,204.98727776296437,837203,510.5213169424677,23879.625,30606,0.03125,29.625,0.3125,1
232,0.057918213424272835,0.06232730609675249,0.29710984230041504,1e-06,0.15100744764712326,192.28788665868342,80.57436019089073,8.74534207675606,281.6949827214703,913762,405.4749179290027,26300.90625,30609,0.03125,30.6875,0.125,1
233,0.06399873609188944,0.07056776893635591,0.3499992787837982,1e-06,0.14722399150258278,110.19832291267812,81.00770657230169,4.706816959194839,196.0030872412026,896498,571.7371679053989,25734.75,30587,0.03125,30.3125,0.21875,1
234,0.061040088650770485,0.06820132443681359,0.32646825909614563,1e-06,0.1525556714114359,130.3166648345068,74.40058357082307,10.269787765108049,215.07386068440974,855096,496.97810631130784,24438.25,30581,0.0625,29.71875,0.25,1
235,0.06462896190350875,0.06969389099893826,0.3388880491256714,1e-06,0.15084528191839555,190.2646526703611,73.50537727586925,4.9777631824836135,268.8144429344684,836106,388.79328379494194,23863.15625,30575,0.03125,34.15625,0.28125,1
236,0.060604079510085285,0.06602365343521038,0.29018718004226685,1e-06,0.15115211484486496,138.22606442403048,80.02956827357411,3.7568860966712236,222.09447913710028,907804,510.9334569723855,26086.5625,30578,0.03125,31.3125,0.15625,1
